"x1"	"x2"	"x3"
"-1.4879849748446197"	"1.0"	"1.0"
"-0.170778453172036"	"1.0"	"1.0"
"2.4368753724130423"	"1.0"	"1.0"
"2.0651093893990637"	"1.0"	"1.0"
"0.6146213821579238"	"1.0"	"1.0"
"0.5306815239452902"	"1.0"	"1.0"
"2.427280988907361"	"1.0"	"1.0"
"0.36439829777597055"	"1.0"	"1.0"
"1.3359056026332459"	"1.0"	"1.0"
"1.9334967734041824"	"1.0"	"1.0"
"1.8680068298375239"	"1.0"	"1.0"
"1.6221406551338768"	"1.0"	"1.0"
"0.21001776602045585"	"1.0"	"1.0"
"-0.7167282343161552"	"1.0"	"1.0"
"1.6817926707794568"	"1.0"	"1.0"
"1.0391970464339746"	"1.0"	"1.0"
"1.931069011188865"	"1.0"	"1.0"
"1.3897073495045806"	"1.0"	"1.0"
"-0.4782374302877386"	"1.0"	"1.0"
"0.9394681845841493"	"1.0"	"1.0"
"2.685800301085652"	"1.0"	"1.0"
"0.018053757016916028"	"1.0"	"1.0"
"0.9376843439129402"	"1.0"	"1.0"
"1.0663144017539343"	"1.0"	"1.0"
"0.6320492022230164"	"1.0"	"1.0"
"2.2931781521085313"	"1.0"	"1.0"
"1.2195467197073455"	"1.0"	"1.0"
"1.0887014764448804"	"1.0"	"1.0"
"-0.38515164012842695"	"1.0"	"1.0"
"0.6350322681249349"	"1.0"	"1.0"
"0.1470318762812738"	"1.0"	"1.0"
"1.8495707314325016"	"1.0"	"1.0"
"1.0841507632341594"	"1.0"	"1.0"
"1.0759844318567762"	"1.0"	"1.0"
"-0.043529318030252506"	"1.0"	"1.0"
"2.0473969671078587"	"1.0"	"1.0"
"0.8980977157583026"	"1.0"	"1.0"
"-0.14651461694114576"	"1.0"	"1.0"
"0.6779535390610975"	"1.0"	"1.0"
"1.723549080471841"	"1.0"	"1.0"
"1.6288788336698494"	"1.0"	"1.0"
"-0.8228156820256982"	"1.0"	"1.0"
"4.123543575802325"	"1.0"	"1.0"
"1.5673738817978358"	"1.0"	"1.0"
"0.9432881153498361"	"1.0"	"1.0"
"1.0458703726827128"	"1.0"	"1.0"
"1.5298097006678757"	"1.0"	"1.0"
"1.3524901323092569"	"1.0"	"1.0"
"0.52116741040404"	"1.0"	"1.0"
"0.15390272554521578"	"1.0"	"1.0"
"1.3340706849931094"	"1.0"	"1.0"
"0.6476419012844798"	"1.0"	"1.0"
"0.6676388304343679"	"1.0"	"1.0"
"0.31905001015687795"	"1.0"	"1.0"
"2.1018563068946503"	"1.0"	"1.0"
"-0.6174086405506729"	"1.0"	"1.0"
"-1.117390856521534"	"1.0"	"1.0"
"1.5302252929091074"	"1.0"	"1.0"
"0.8336642804743042"	"1.0"	"1.0"
"1.895982038185973"	"1.0"	"1.0"
"1.4643926267250438"	"1.0"	"1.0"
"0.3558760322822624"	"1.0"	"1.0"
"2.4431034369658504"	"1.0"	"1.0"
"1.1029966758173222"	"1.0"	"1.0"
"2.4380626750975978"	"1.0"	"1.0"
"0.620627057907702"	"1.0"	"1.0"
"1.9997244251064012"	"1.0"	"1.0"
"2.629221346582333"	"1.0"	"1.0"
"2.1284816950256635"	"1.0"	"1.0"
"0.1424018740957953"	"1.0"	"1.0"
"1.489273670994646"	"1.0"	"1.0"
"1.0718170272569751"	"1.0"	"1.0"
"2.467171957089443"	"1.0"	"1.0"
"-0.626180975105141"	"1.0"	"1.0"
"0.47201053372482726"	"1.0"	"1.0"
"0.6187176211931795"	"1.0"	"1.0"
"1.4955459956310007"	"1.0"	"1.0"
"1.4841913211565627"	"1.0"	"1.0"
"1.3025952188334156"	"1.0"	"1.0"
"1.4883428892232997"	"1.0"	"1.0"
"1.0424010127692152"	"1.0"	"1.0"
"0.7275057288279245"	"1.0"	"1.0"
"0.4512041560386827"	"1.0"	"1.0"
"1.1960405183382612"	"1.0"	"1.0"
"-0.1603345154729623"	"1.0"	"1.0"
"0.6914385251085466"	"1.0"	"1.0"
"0.3451858424951302"	"1.0"	"1.0"
"0.11165737246543395"	"1.0"	"1.0"
"2.1929802901682263"	"1.0"	"1.0"
"1.3988301619726675"	"1.0"	"1.0"
"1.3419857363105623"	"1.0"	"1.0"
"1.7882672874753518"	"1.0"	"1.0"
"0.3545148063072773"	"1.0"	"1.0"
"-1.2063848857545807"	"1.0"	"1.0"
"1.8992132579882577"	"1.0"	"1.0"
"1.469590519543199"	"1.0"	"1.0"
"1.60790486690251"	"1.0"	"1.0"
"1.9474752777141902"	"1.0"	"1.0"
"0.4570024074328679"	"1.0"	"1.0"
"0.8533317607831298"	"1.0"	"1.0"
"0.5433110470320349"	"1.0"	"1.0"
"-1.1038487484258583"	"1.0"	"1.0"
"0.30617021038479864"	"1.0"	"1.0"
"1.8198314396440103"	"1.0"	"1.0"
"0.6766478026233489"	"1.0"	"1.0"
"0.9132970906914741"	"1.0"	"1.0"
"0.8763718328277574"	"1.0"	"1.0"
"-0.041414240761755705"	"1.0"	"1.0"
"1.0564199880734486"	"1.0"	"1.0"
"1.2654552895317601"	"1.0"	"1.0"
"0.23751937543577695"	"1.0"	"1.0"
"2.4609176118015217"	"1.0"	"1.0"
"1.402783275210631"	"1.0"	"1.0"
"1.9866373197637857"	"1.0"	"1.0"
"1.0770785322469065"	"1.0"	"1.0"
"0.7688014548844866"	"1.0"	"1.0"
"2.0611991054288175"	"1.0"	"1.0"
"0.602839001321503"	"1.0"	"1.0"
"1.1101632060328745"	"1.0"	"1.0"
"-0.5158832987557889"	"1.0"	"1.0"
"-1.1475001900913053"	"1.0"	"1.0"
"0.026813906337336824"	"1.0"	"1.0"
"1.0044722256116412"	"1.0"	"1.0"
"-0.03943911171218484"	"1.0"	"1.0"
"2.2754681530850807"	"1.0"	"1.0"
"1.223689141492042"	"1.0"	"1.0"
"-0.09497579804203338"	"1.0"	"1.0"
"2.0507742433173357"	"1.0"	"1.0"
"0.3829232792240641"	"1.0"	"1.0"
"2.864194139664557"	"1.0"	"1.0"
"1.7612459183026519"	"1.0"	"1.0"
"1.5559496655186231"	"1.0"	"1.0"
"2.1766070208655295"	"1.0"	"1.0"
"0.9457028083173632"	"1.0"	"1.0"
"-0.40531628142266274"	"1.0"	"1.0"
"2.481874255993273"	"1.0"	"1.0"
"0.5298848946967084"	"1.0"	"1.0"
"0.3539076950629646"	"1.0"	"1.0"
"0.4080654848160742"	"1.0"	"1.0"
"-0.062264315044811225"	"1.0"	"1.0"
"0.9274237019579199"	"1.0"	"1.0"
"0.70264795508728"	"1.0"	"1.0"
"0.7462809797742731"	"1.0"	"1.0"
"1.6277259785658256"	"1.0"	"1.0"
"2.1778979946041694"	"1.0"	"1.0"
"2.305749394558086"	"1.0"	"1.0"
"1.2766177914019794"	"1.0"	"1.0"
"1.5174101129287645"	"1.0"	"1.0"
"2.0267302428552743"	"1.0"	"1.0"
"1.0600945714638688"	"1.0"	"1.0"
"0.16454507692469356"	"1.0"	"1.0"
"1.7366514042415537"	"1.0"	"1.0"
"1.7134123307799647"	"1.0"	"1.0"
"0.2859445744663577"	"1.0"	"1.0"
"2.5266901345646473"	"1.0"	"1.0"
"-0.1928396354482511"	"1.0"	"1.0"
"1.8375366044279329"	"1.0"	"1.0"
"1.2308068052286034"	"1.0"	"1.0"
"1.6076708599501215"	"1.0"	"1.0"
"1.5374471989007632"	"1.0"	"1.0"
"-0.4414725717518584"	"1.0"	"1.0"
"0.2395924537135763"	"1.0"	"1.0"
"2.103655841570694"	"1.0"	"1.0"
"0.09373059389879501"	"1.0"	"1.0"
"2.1962531009301767"	"1.0"	"1.0"
"1.9903601765254264"	"1.0"	"1.0"
"0.48383650054706184"	"1.0"	"1.0"
"1.9971682280819685"	"1.0"	"1.0"
"1.9841028481068856"	"1.0"	"1.0"
"2.539735411462137"	"1.0"	"1.0"
"3.1102039576407647"	"1.0"	"1.0"
"0.686516517042842"	"1.0"	"1.0"
"1.181344411072684"	"1.0"	"1.0"
"2.1548159291096676"	"1.0"	"1.0"
"-0.8124133802896534"	"1.0"	"1.0"
"-0.42205277247255135"	"1.0"	"1.0"
"-0.6368305304718096"	"1.0"	"1.0"
"0.5146073802928885"	"1.0"	"1.0"
"1.3721730762205464"	"1.0"	"1.0"
"0.5555165130530074"	"1.0"	"1.0"
"0.7147560102625117"	"1.0"	"1.0"
"0.9183490314273139"	"1.0"	"1.0"
"0.7229644538866891"	"1.0"	"1.0"
"1.1579144285248208"	"1.0"	"1.0"
"1.2578266175019712"	"1.0"	"1.0"
"1.6240494800216245"	"1.0"	"1.0"
"0.8333603324253223"	"1.0"	"1.0"
"1.9136858505394505"	"1.0"	"1.0"
"1.9626895729275886"	"1.0"	"1.0"
"1.1728429130864741"	"1.0"	"1.0"
"0.7650268811735215"	"1.0"	"1.0"
"0.5033641801229511"	"1.0"	"1.0"
"1.6981189415011522"	"1.0"	"1.0"
"1.6248811452724825"	"1.0"	"1.0"
"0.7031634562892526"	"1.0"	"1.0"
"2.38594297566571"	"1.0"	"1.0"
"0.298307106028897"	"1.0"	"1.0"
"1.0959205467717323"	"1.0"	"1.0"
"0.5208092074970789"	"1.0"	"1.0"
"1.0365914928535478"	"1.0"	"1.0"
"2.7672309232360686"	"1.0"	"1.0"
"0.2634449115413373"	"1.0"	"1.0"
"0.12530295017130388"	"1.0"	"1.0"
"0.5243048438996787"	"1.0"	"1.0"
"0.9765140127104627"	"1.0"	"1.0"
"1.0703238554962686"	"1.0"	"1.0"
"1.2794464654843747"	"1.0"	"1.0"
"1.0223597103850246"	"1.0"	"1.0"
"0.8532000782469282"	"1.0"	"1.0"
"0.7289288912185186"	"1.0"	"1.0"
"1.009521121599838"	"1.0"	"1.0"
"-0.031099901451644874"	"1.0"	"1.0"
"0.7819934314768264"	"1.0"	"1.0"
"-0.3478904393637732"	"1.0"	"1.0"
"0.835766262973742"	"1.0"	"1.0"
"0.6252979478419625"	"1.0"	"1.0"
"2.3610706013383704"	"1.0"	"1.0"
"0.7509801400112405"	"1.0"	"1.0"
"0.9598439690642847"	"1.0"	"1.0"
"3.037979456320175"	"1.0"	"1.0"
"0.058698545909376176"	"1.0"	"1.0"
"-0.11861093586151239"	"1.0"	"1.0"
"2.0360205063240056"	"1.0"	"1.0"
"2.3562656287313857"	"1.0"	"1.0"
"1.50273034500604"	"1.0"	"1.0"
"3.0314985499563187"	"1.0"	"1.0"
"-0.08986831848859489"	"1.0"	"1.0"
"1.7312424480603703"	"1.0"	"1.0"
"-2.002567872403641"	"1.0"	"1.0"
"0.5564150773490746"	"1.0"	"1.0"
"0.3265071327837148"	"1.0"	"1.0"
"1.7007553741675197"	"1.0"	"1.0"
"0.09735419760626152"	"1.0"	"1.0"
"0.837036299695971"	"1.0"	"1.0"
"-0.5318126565237016"	"1.0"	"1.0"
"0.5077503352100787"	"1.0"	"1.0"
"1.9054316146471701"	"1.0"	"1.0"
"1.0108939288013203"	"1.0"	"1.0"
"0.6795008485298412"	"1.0"	"1.0"
"-1.435761360489911"	"1.0"	"1.0"
"0.7752949999344128"	"1.0"	"1.0"
"1.3949620235222149"	"1.0"	"1.0"
"1.6832496812076014"	"1.0"	"1.0"
"2.113936823158255"	"1.0"	"1.0"
"0.8895866065364584"	"1.0"	"1.0"
"-0.3092734849410561"	"1.0"	"1.0"
"-0.3023322319465458"	"1.0"	"1.0"
"1.4227092676695696"	"1.0"	"1.0"
"0.03660289672671291"	"1.0"	"1.0"
"0.9183708014947005"	"1.0"	"1.0"
"0.5987155511060367"	"1.0"	"1.0"
"3.1591356115908273"	"1.0"	"1.0"
"0.6495641972680307"	"1.0"	"1.0"
"-0.16916342844304322"	"1.0"	"1.0"
"0.43753923500808845"	"1.0"	"1.0"
"0.21118170563221328"	"1.0"	"1.0"
"0.08505848572200259"	"1.0"	"1.0"
"0.04073876319276437"	"1.0"	"1.0"
"1.0759808464792713"	"1.0"	"1.0"
"0.3144549874036108"	"1.0"	"1.0"
"1.4708091545823616"	"1.0"	"1.0"
"-0.024166476015461624"	"1.0"	"1.0"
"3.6700044188301972"	"1.0"	"1.0"
"-0.9990912512428138"	"1.0"	"1.0"
"1.866380816344053"	"1.0"	"1.0"
"0.20531995386850377"	"1.0"	"1.0"
"1.1859459604383664"	"1.0"	"1.0"
"0.5955614472636124"	"1.0"	"1.0"
"0.6223277885843632"	"1.0"	"1.0"
"0.1610557970612252"	"1.0"	"1.0"
"0.9496839110231546"	"1.0"	"1.0"
"1.3489855564440523"	"1.0"	"1.0"
"-1.5220860108992227"	"1.0"	"1.0"
"0.17052216359626182"	"1.0"	"1.0"
"2.3006536628084593"	"1.0"	"1.0"
"1.6305517090596444"	"1.0"	"1.0"
"0.7630609473564438"	"1.0"	"1.0"
"-0.6091727054947966"	"1.0"	"1.0"
"0.34681231230486487"	"1.0"	"1.0"
"0.8678239703714004"	"1.0"	"1.0"
"0.62625164575889"	"1.0"	"1.0"
"1.2776171663797988"	"1.0"	"1.0"
"-0.14375749474636113"	"1.0"	"1.0"
"-0.04523325393687028"	"1.0"	"1.0"
"0.49647686214905884"	"1.0"	"1.0"
"0.7668166630670242"	"1.0"	"1.0"
"1.813427632989582"	"1.0"	"1.0"
"2.48173541918876"	"1.0"	"1.0"
"1.735369109461287"	"1.0"	"1.0"
"0.7941467878729225"	"1.0"	"1.0"
"0.6215909904330131"	"1.0"	"1.0"
"1.9703242561014962"	"1.0"	"1.0"
"-0.06820647634312871"	"1.0"	"1.0"
"2.913078076217935"	"1.0"	"1.0"
"0.7344785212217844"	"1.0"	"1.0"
"1.614929353202288"	"1.0"	"1.0"
"-0.013733754198167025"	"1.0"	"1.0"
"0.8005029449630967"	"1.0"	"1.0"
"2.4729096178116245"	"1.0"	"1.0"
"0.5314094845049483"	"1.0"	"1.0"
"1.9654463627345353"	"1.0"	"1.0"
"0.9478525970464776"	"1.0"	"1.0"
"1.2368100308491743"	"1.0"	"1.0"
"-0.29792339387347555"	"1.0"	"1.0"
"0.40590371869972186"	"1.0"	"1.0"
"0.9267058583841448"	"1.0"	"1.0"
"-0.9343780751499271"	"1.0"	"1.0"
"0.4667094585961705"	"1.0"	"1.0"
"0.4239897553751759"	"1.0"	"1.0"
"-0.022314246967507723"	"1.0"	"1.0"
"1.3620720222151443"	"1.0"	"1.0"
"0.8194944591719449"	"1.0"	"1.0"
"0.8488837943054393"	"1.0"	"1.0"
"0.9804084381958676"	"1.0"	"1.0"
"0.6195326938607187"	"1.0"	"1.0"
"1.136956276359901"	"1.0"	"1.0"
"-0.07573254103297455"	"1.0"	"1.0"
"2.08406767046327"	"1.0"	"1.0"
"0.6210572134530778"	"1.0"	"1.0"
"1.780999603318205"	"1.0"	"1.0"
"1.1207132346844337"	"1.0"	"1.0"
"-0.2691164664063228"	"1.0"	"1.0"
"0.011212760395567622"	"1.0"	"1.0"
"0.14458844669319248"	"1.0"	"1.0"
"1.0002165244275096"	"1.0"	"1.0"
"2.3175769864992253"	"1.0"	"1.0"
"-0.00870003942150488"	"1.0"	"1.0"
"0.3550854967353073"	"1.0"	"1.0"
"0.8561191150043358"	"1.0"	"1.0"
"0.7695677921814927"	"1.0"	"1.0"
"2.8969354125287285"	"1.0"	"1.0"
"1.3270541742148507"	"1.0"	"1.0"
"2.708727349619676"	"1.0"	"1.0"
"1.9478382239336665"	"1.0"	"1.0"
"0.574147298007879"	"1.0"	"1.0"
"0.9075258918724229"	"1.0"	"1.0"
"0.19179343639588076"	"1.0"	"1.0"
"1.1478656979222914"	"1.0"	"1.0"
"1.3109485498020848"	"1.0"	"1.0"
"2.476223537821318"	"1.0"	"1.0"
"1.3747216092921573"	"1.0"	"1.0"
"0.08015623040183617"	"1.0"	"1.0"
"1.780030266584565"	"1.0"	"1.0"
"1.1679170893805582"	"1.0"	"1.0"
"0.9177297474348074"	"1.0"	"1.0"
"1.954115291297382"	"1.0"	"1.0"
"0.3188899328313144"	"1.0"	"1.0"
"2.6735339869781845"	"1.0"	"1.0"
"0.697633832889019"	"1.0"	"1.0"
"-0.7338840827646651"	"1.0"	"1.0"
"2.2421845585576765"	"1.0"	"1.0"
"1.9935112821102614"	"1.0"	"1.0"
"1.2642335141467882"	"1.0"	"1.0"
"1.3417082373166203"	"1.0"	"1.0"
"0.9928154609328852"	"1.0"	"1.0"
"1.3391645090273032"	"1.0"	"1.0"
"2.1064867388105144"	"1.0"	"1.0"
"1.919056655409103"	"1.0"	"1.0"
"1.333808446678702"	"1.0"	"1.0"
"1.0806586753235365"	"1.0"	"1.0"
"0.06297212848446465"	"1.0"	"1.0"
"1.0807857903896947"	"1.0"	"1.0"
"-0.19191706098389494"	"1.0"	"1.0"
"0.6654181734418418"	"1.0"	"1.0"
"1.8805644510275528"	"1.0"	"1.0"
"0.6077806724269976"	"1.0"	"1.0"
"2.192951203355447"	"1.0"	"1.0"
"1.9824575500517114"	"1.0"	"1.0"
"-1.3236809827182245"	"1.0"	"1.0"
"1.2140895698748573"	"1.0"	"1.0"
"1.5333872482643747"	"1.0"	"1.0"
"2.765553767795727"	"1.0"	"1.0"
"0.8670462707362994"	"1.0"	"1.0"
"2.5600938674367497"	"1.0"	"1.0"
"-0.7187924842890008"	"1.0"	"1.0"
"0.22653878703862973"	"1.0"	"1.0"
"2.2415071241515516"	"1.0"	"1.0"
"2.337692742245643"	"1.0"	"1.0"
"1.420757105844332"	"1.0"	"1.0"
"2.056698729225201"	"1.0"	"1.0"
"-0.3082766986616243"	"1.0"	"1.0"
"0.3679262311332464"	"1.0"	"1.0"
"-1.1784876685782"	"1.0"	"1.0"
"1.3442187531193388"	"1.0"	"1.0"
"1.090453125928095"	"1.0"	"1.0"
"1.3229663587202718"	"1.0"	"1.0"
"1.9066700562956806"	"1.0"	"1.0"
"0.45307978011104155"	"1.0"	"1.0"
"2.54125939246911"	"1.0"	"1.0"
"1.222801908957118"	"1.0"	"1.0"
"1.9115935629489704"	"1.0"	"1.0"
"1.6642793042945063"	"1.0"	"1.0"
"-0.487720051144918"	"1.0"	"1.0"
"0.16862451356340646"	"1.0"	"1.0"
"1.3460863179494211"	"1.0"	"1.0"
"1.6620830610187105"	"1.0"	"1.0"
"0.0525932925073187"	"1.0"	"1.0"
"0.3134708406632507"	"1.0"	"1.0"
"1.3520675023961806"	"1.0"	"1.0"
"1.203345025228616"	"1.0"	"1.0"
"1.6494278101881243"	"1.0"	"1.0"
"2.8419221809468267"	"1.0"	"1.0"
"0.8767587193991317"	"1.0"	"1.0"
"1.9809297198483686"	"1.0"	"1.0"
"-0.5692603766097675"	"1.0"	"1.0"
"-0.07185408420234385"	"1.0"	"1.0"
"-0.009132401336357177"	"1.0"	"1.0"
"2.3589374565203958"	"1.0"	"1.0"
"2.0089742869793468"	"1.0"	"1.0"
"1.487717379846634"	"1.0"	"1.0"
"1.247807122596884"	"1.0"	"1.0"
"2.3241318521001"	"1.0"	"1.0"
"1.5318163334957842"	"1.0"	"1.0"
"1.509266750700796"	"1.0"	"1.0"
"2.280822162127656"	"1.0"	"1.0"
"0.9869107059735596"	"1.0"	"1.0"
"3.403863265633213"	"1.0"	"1.0"
"2.145104357607387"	"1.0"	"1.0"
"0.319074554995299"	"1.0"	"1.0"
"0.4667674676618764"	"1.0"	"1.0"
"1.290960460553"	"1.0"	"1.0"
"2.037006407763321"	"1.0"	"1.0"
"2.7881196236671695"	"1.0"	"1.0"
"1.5995300211222367"	"1.0"	"1.0"
"1.1249932996564678"	"1.0"	"1.0"
"2.3988953455073667"	"1.0"	"1.0"
"1.2922040020195558"	"1.0"	"1.0"
"-0.8722764344793772"	"1.0"	"1.0"
"-0.7388417992293472"	"1.0"	"1.0"
"2.547559644502205"	"1.0"	"1.0"
"-0.7680876988813767"	"1.0"	"1.0"
"-0.6558017198113171"	"1.0"	"1.0"
"1.0787723184854316"	"1.0"	"1.0"
"3.1940444984927585"	"1.0"	"1.0"
"1.7782989637401183"	"1.0"	"1.0"
"-0.21746377927931615"	"1.0"	"1.0"
"-0.7646654761327629"	"1.0"	"1.0"
"3.351896869247657"	"1.0"	"1.0"
"1.9396212486823334"	"1.0"	"1.0"
"1.6111494867581797"	"1.0"	"1.0"
"0.45621861323065926"	"1.0"	"1.0"
"2.3290462344843"	"1.0"	"1.0"
"0.9883176487274238"	"1.0"	"1.0"
"-0.16513116610024325"	"1.0"	"1.0"
"2.2696551761237114"	"1.0"	"1.0"
"0.7032937909475935"	"1.0"	"1.0"
"0.19066951578616054"	"1.0"	"1.0"
"0.98435227761658"	"1.0"	"1.0"
"0.870786288913951"	"1.0"	"1.0"
"1.7330477567902203"	"1.0"	"1.0"
"-0.22086586431337696"	"1.0"	"1.0"
"-0.03508214473151261"	"1.0"	"1.0"
"0.33061624318707394"	"1.0"	"1.0"
"0.15864941238933983"	"1.0"	"1.0"
"1.781788185848745"	"1.0"	"1.0"
"1.5469781819843282"	"1.0"	"1.0"
"-1.2656035708167406"	"1.0"	"1.0"
"0.5516794637626059"	"1.0"	"1.0"
"1.4938629265219627"	"1.0"	"1.0"
"3.402554107593878"	"1.0"	"1.0"
"-0.9193078850553658"	"1.0"	"1.0"
"0.3249770731447791"	"1.0"	"1.0"
"2.5240806626523398"	"1.0"	"1.0"
"1.0636785526106507"	"1.0"	"1.0"
"1.1956114646051432"	"1.0"	"1.0"
"-0.12345064269699213"	"1.0"	"1.0"
"-0.5399907445417478"	"1.0"	"1.0"
"-0.7780181651071088"	"1.0"	"1.0"
"2.145160078099288"	"1.0"	"1.0"
"2.5347571412880825"	"1.0"	"1.0"
"1.7892220692253864"	"1.0"	"1.0"
"1.9983074842636597"	"1.0"	"1.0"
"1.4769018003292986"	"1.0"	"1.0"
"1.3825222500525394"	"1.0"	"1.0"
"-0.5167106238952359"	"1.0"	"1.0"
"0.34066038665720444"	"1.0"	"1.0"
"1.1536650557872683"	"1.0"	"1.0"
"0.8526024578938187"	"1.0"	"1.0"
"0.37158889857246125"	"1.0"	"1.0"
"-0.14158272145304096"	"1.0"	"1.0"
"0.20274064349907317"	"1.0"	"1.0"
"1.855204608357285"	"1.0"	"1.0"
"3.124354565768857"	"1.0"	"1.0"
"1.840876119765774"	"1.0"	"1.0"
"0.9971516314351465"	"1.0"	"1.0"
"3.716157823558343"	"1.0"	"1.0"
"0.8916056594032622"	"1.0"	"1.0"
"1.681213832913779"	"1.0"	"1.0"
"-0.43908336183948404"	"1.0"	"1.0"
"1.503883738276234"	"1.0"	"1.0"
"2.5442922566361634"	"1.0"	"1.0"
"1.7645635649307525"	"1.0"	"1.0"
"1.891058735477204"	"1.0"	"1.0"
"1.2428240321202109"	"1.0"	"1.0"
"1.554011660521407"	"1.0"	"1.0"
"-0.027725761846731922"	"1.0"	"1.0"
"1.423127900782127"	"1.0"	"1.0"
"0.008950754055764398"	"1.0"	"1.0"
"1.3465992999559662"	"1.0"	"1.0"
"1.7747451886181813"	"1.0"	"1.0"
"-0.09490517983717761"	"1.0"	"1.0"
"1.1866328835651139"	"1.0"	"1.0"
"-0.08888477056467936"	"1.0"	"1.0"
"1.2276276008035747"	"1.0"	"1.0"
"0.6190036856114256"	"1.0"	"1.0"
"1.9612826447249625"	"1.0"	"1.0"
"-0.23095330740250053"	"1.0"	"1.0"
"-0.8668570182164423"	"1.0"	"1.0"
"2.469696658162326"	"1.0"	"1.0"
"-0.38836971048492464"	"1.0"	"1.0"
"1.1614583911048841"	"1.0"	"1.0"
"1.7134842729678799"	"1.0"	"1.0"
